tot_users,new_users,activity_score_pca,users_lag1,new_users_lag1,activity_lag1,new_users_ma7,activity_ma7,new_users_diff,activity_diff,impact_score,activity_range,target
1429114.5454545454,16358.454545454588,-1.1709024341184036,1412756.0909090908,16358.454545454357,-1.1548667059296354,16358.45454545453,-1.126019862920788,2.3101165425032377e-10,-0.016035728188768195,0.0,1,1.0
1445473.0,16358.454545454588,-1.1442578586524237,1429114.5454545454,16358.454545454588,-1.1709024341184036,16358.45454545453,-1.1414540543268374,0.0,0.02664457546597987,0.0,1,2.0
1461831.4545454546,16358.454545454588,-1.081290589301359,1445473.0,16358.454545454588,-1.1442578586524237,16358.45454545453,-1.1378293970004554,0.0,0.06296726935106478,0.0,2,2.0
1478189.9090909092,16358.454545454588,-1.0655279326462586,1461831.4545454546,16358.454545454588,-1.081290589301359,16358.454545454588,-1.115494703679611,0.0,0.01576265665510035,0.0,2,2.0
1494548.3636363638,16358.454545454588,-1.060247372971279,1478189.9090909092,16358.454545454588,-1.0655279326462586,16358.454545454588,-1.08783093839283,0.0,0.005280559674979646,0.0,2,2.0
1510906.818181818,16358.454545454357,-1.0500303732775829,1494548.3636363638,16358.454545454588,-1.060247372971279,16358.454545454531,-1.0642740670491198,-2.3101165425032377e-10,0.01021699969369605,0.0,2,2.0
1527265.2727272727,16358.454545454588,-1.1011652239341616,1510906.818181818,16358.454545454357,-1.0500303732775829,16358.45454545453,-1.0692427257073205,2.3101165425032377e-10,-0.051134850656578745,0.0,2,1.0
1543623.7272727273,16358.454545454588,-1.1410689729470913,1527265.2727272727,16358.454545454588,-1.1011652239341616,16358.45454545453,-1.0881279857825286,0.0,-0.0399037490129297,0.0,1,1.0
1559982.181818182,16358.454545454588,-1.1390944764170352,1543623.7272727273,16358.454545454588,-1.1410689729470913,16358.45454545453,-1.1078397616439677,0.0,0.0019744965300561024,0.0,1,1.0
1576340.6363636362,16358.454545454357,-1.1610935613688664,1559982.181818182,16358.454545454588,-1.1390944764170352,16358.45454545453,-1.1356055586667886,-2.3101165425032377e-10,-0.021999084951831227,0.0,1,2.0
1592699.0909090908,16358.454545454588,-1.029597705005924,1576340.6363636362,16358.454545454357,-1.1610935613688664,16358.45454545453,-1.117713678934729,2.3101165425032377e-10,0.13149585636294248,0.0,2,2.0
1609057.5454545454,16358.454545454588,-1.0196732735205696,1592699.0909090908,16358.454545454588,-1.029597705005924,16358.45454545453,-1.0873647540780988,0.0,0.00992443148535438,0.0,2,2.0
1625416.0,16358.454545454588,-0.8149058477475912,1609057.5454545454,16358.454545454588,-1.0196732735205696,16358.45454545453,-1.0063175969107379,0.0,0.20476742577297835,0.0,2,2.0
1641774.4545454546,16358.454545454588,-1.0390499468153074,1625416.0,16358.454545454588,-0.8149058477475912,16358.454545454588,-0.9758066932723481,0.0,-0.22414409906771615,0.0,2,2.0
1658132.9090909092,16358.454545454588,-1.097111820199343,1641774.4545454546,16358.454545454588,-1.0390499468153074,16358.454545454588,-0.9926852220707028,0.0,-0.05806187338403568,0.0,2,2.0
1674491.3636363638,16358.454545454588,-1.1123351429289043,1658132.9090909092,16358.454545454588,-1.097111820199343,16358.454545454588,-1.0158506894227863,0.0,-0.015223322729561284,0.0,2,2.0
1690849.818181818,16358.454545454357,-1.099979023936939,1674491.3636363638,16358.454545454588,-1.1123351429289043,16358.45454545453,-1.0871189834701234,-2.3101165425032377e-10,0.012356118991965426,0.0,2,2.0
1707208.2727272727,16358.454545454588,-1.1253104410737835,1690849.818181818,16358.454545454357,-1.099979023936939,16358.45454545453,-1.1086841070347426,2.3101165425032377e-10,-0.025331417136844614,0.0,2,2.0
1723566.7272727273,16358.454545454588,-1.133585260812473,1707208.2727272727,16358.454545454588,-1.1253104410737835,16358.45454545453,-1.117802467188025,0.0,-0.008274819738689487,0.0,2,2.0
1739925.181818182,16358.454545454588,-1.1206403490253558,1723566.7272727273,16358.454545454588,-1.133585260812473,16358.45454545453,-1.1198787687121379,0.0,0.012944911787117208,0.0,2,2.0
1756283.6363636362,16358.454545454357,-1.09228745942452,1739925.181818182,16358.454545454588,-1.1206403490253558,16358.45454545453,-1.117955877584033,-2.3101165425032377e-10,0.028352889600835818,0.0,2,2.0
1772642.0909090908,16358.454545454588,-1.0896709491582321,1756283.6363636362,16358.454545454357,-1.09228745942452,16358.45454545453,-1.1090460046051454,2.3101165425032377e-10,0.0026165102662878414,0.0,2,1.0
1789000.5454545454,16358.454545454588,-1.1488077604094944,1772642.0909090908,16358.454545454588,-1.0896709491582321,16358.45454545453,-1.1128516295044006,0.0,-0.059136811251262245,0.0,1,2.0
1805359.0,16358.454545454588,-1.113080687593812,1789000.5454545454,16358.454545454588,-1.1488077604094944,16358.45454545453,-1.1109617141465145,0.0,0.03572707281568244,0.0,2,1.0
1820198.3846153845,14839.384615384508,-1.1527766404084197,1805359.0,16358.454545454588,-1.113080687593812,15978.687062937068,-1.1260840093924895,-1519.0699300700799,-0.03969595281460769,0.0,1,1.0
1835037.7692307688,14839.38461538474,-1.1811127733345366,1820198.3846153845,14839.384615384508,-1.1527766404084197,15598.919580419606,-1.1489444654365657,2.3283064365386963e-10,-0.02833613292611692,0.0,1,1.0
1849877.1538461535,14839.384615384508,-1.1693708364801976,1835037.7692307688,14839.38461538474,-1.1811127733345366,15219.152097902086,-1.1540852344542416,-2.3283064365386963e-10,0.011741936854338997,0.0,1,1.0
1864716.5384615385,14839.38461538474,-1.164914472051026,1849877.1538461535,14839.384615384508,-1.1693708364801976,14839.384615384624,-1.167043680568545,2.3283064365386963e-10,0.004456364429171522,0.0,1,1.0
1879555.923076923,14839.384615384508,-1.1737450919847991,1864716.5384615385,14839.38461538474,-1.164914472051026,14839.384615384624,-1.1722857934626398,-2.3283064365386963e-10,-0.008830619933773098,0.0,1,1.0
1894395.307692308,14839.38461538474,-1.1756641380394712,1879555.923076923,14839.384615384508,-1.1737450919847991,14839.384615384624,-1.1709236346388734,2.3283064365386963e-10,-0.00191904605467208,0.0,1,1.0
1909234.6923076925,14839.384615384508,-1.1887131682587537,1894395.307692308,14839.38461538474,-1.1756641380394712,14839.384615384624,-1.1757592175835125,-2.3283064365386963e-10,-0.013049030219282498,0.0,1,1.0
1924074.076923077,14839.38461538474,-1.193258510918916,1909234.6923076925,14839.384615384508,-1.1887131682587537,14839.384615384624,-1.182845227300485,2.3283064365386963e-10,-0.004545342660162266,0.0,1,1.0
1938913.4615384613,14839.384615384508,-1.2062566408109148,1924074.076923077,14839.38461538474,-1.193258510918916,14839.384615384624,-1.190973114507014,-2.3283064365386963e-10,-0.012998129891998778,0.0,1,1.0
1953752.8461538465,14839.38461538474,-1.2013073898068964,1938913.4615384613,14839.384615384508,-1.2062566408109148,14839.384615384624,-1.1973839274488702,2.3283064365386963e-10,0.004949251004018329,0.0,1,1.0
1968592.2307692308,14839.384615384508,-1.2188479908637178,1953752.8461538465,14839.38461538474,-1.2013073898068964,14839.384615384624,-1.2049176331001112,-2.3283064365386963e-10,-0.017540601056821314,0.0,1,1.0
1983431.6153846155,14839.38461538474,-1.222763009473269,1968592.2307692308,14839.384615384508,-1.2188479908637178,14839.384615384624,-1.2122937577386994,2.3283064365386963e-10,-0.003915018609551346,0.0,1,1.0
1998271.0,14839.384615384508,-1.2193742396844836,1983431.6153846155,14839.38461538474,-1.222763009473269,14839.384615384624,-1.2155731574570918,-2.3283064365386963e-10,0.0033887697887855506,0.0,1,1.0
2014627.0,16356.0,-1.2294548518860366,1998271.0,14839.384615384508,-1.2193742396844836,15218.53846153844,-1.2226100229768768,1516.615384615492,-0.010080612201553096,0.0,1,1.0
2030622.1875,15995.1875,-1.214211507594606,2014627.0,16356.0,-1.2294548518860366,15507.489182692312,-1.221450902159599,-360.8125,0.015243344291430594,0.0,1,1.0
2046617.375,15995.1875,-1.214379050268669,2030622.1875,15995.1875,-1.214211507594606,15796.439903846127,-1.2193549123584488,0.0,-0.00016754267406304812,0.0,1,1.0
2062612.5625,15995.1875,-1.2298311928866974,2046617.375,15995.1875,-1.214379050268669,16085.390625,-1.2219691506590022,0.0,-0.015452142618028297,0.0,1,1.0
2078607.75,15995.1875,-1.246109452695978,2062612.5625,15995.1875,-1.2298311928866974,15995.1875,-1.2261328008614876,0.0,-0.01627825980928055,0.0,1,1.0
2094602.9375,15995.1875,-1.2498742216924486,2078607.75,15995.1875,-1.246109452695978,15995.1875,-1.2350484793859482,0.0,-0.003764768996470602,0.0,1,1.0
2110598.125,15995.1875,-1.2471355860563733,2094602.9375,15995.1875,-1.2498742216924486,15995.1875,-1.2432376133328742,0.0,0.0027386356360752373,0.0,1,1.0
2126593.3125,15995.1875,-1.2199467804111759,2110598.125,15995.1875,-1.2471355860563733,15995.1875,-1.240766510213994,0.0,0.027188805645197434,0.0,1,1.0
2142588.5,15995.1875,-1.1884754340379637,2126593.3125,15995.1875,-1.2199467804111759,15995.1875,-1.2263580055494903,0.0,0.03147134637321214,0.0,1,1.0
2158583.6875,15995.1875,-1.2570575446732535,2142588.5,15995.1875,-1.1884754340379637,15995.1875,-1.2281538362946915,0.0,-0.06858211063528974,0.0,1,0.0
2174578.875,15995.1875,-1.2776048982729828,2158583.6875,15995.1875,-1.2570575446732535,15995.1875,-1.235771164348844,0.0,-0.020547353599729368,0.0,0,0.0
2190574.0625,15995.1875,-1.2780091967548963,2174578.875,15995.1875,-1.2776048982729828,15995.1875,-1.250286768434774,0.0,-0.0004042984819134787,0.0,0,0.0
2206569.25,15995.1875,-1.285348165601506,2190574.0625,15995.1875,-1.2780091967548963,15995.1875,-1.2745049513256597,0.0,-0.0073389688466096725,0.0,0,1.0
2222564.4375,15995.1875,-1.265127014253383,2206569.25,15995.1875,-1.285348165601506,15995.1875,-1.276522318720692,0.0,0.020221151348122968,0.0,1,1.0
2238559.625,15995.1875,-1.2574571542975423,2222564.4375,15995.1875,-1.265127014253383,15995.1875,-1.271485382726832,0.0,0.0076698599558406855,0.0,1,1.0
2254554.8125,15995.1875,-1.2266444698113992,2238559.625,15995.1875,-1.2574571542975423,15995.1875,-1.2586442009909575,0.0,0.03081268448614316,0.0,1,1.0
2270550.0,15995.1875,-1.2137330000578284,2254554.8125,15995.1875,-1.2266444698113992,15995.1875,-1.2407404096050383,0.0,0.012911469753570826,0.0,1,1.0
2290073.296296296,19523.296296296176,-1.2385906141941347,2270550.0,15995.1875,-1.2137330000578284,16877.214699074044,-1.2341063095902263,3528.1087962961756,-0.024857614136306383,0.0,1,0.0
2309596.592592593,19523.29629629664,-1.2796324798320808,2290073.296296296,19523.296296296176,-1.2385906141941347,17759.241898148204,-1.2396501409738607,4.656612873077393e-10,-0.041041865637946096,0.0,0,1.0
2329119.888888889,19523.296296296176,-1.2762118424961768,2309596.592592593,19523.29629629664,-1.2796324798320808,18641.269097222248,-1.2520419841450552,-4.656612873077393e-10,0.003420637335904031,0.0,1,0.0
2348643.185185185,19523.296296296176,-1.2815063639768347,2329119.888888889,19523.296296296176,-1.2762118424961768,19523.296296296292,-1.2689853251248069,0.0,-0.005294521480657899,0.0,0,0.0
2368166.4814814813,19523.296296296176,-1.2804111371748612,2348643.185185185,19523.296296296176,-1.2815063639768347,19523.296296296292,-1.2794404558699883,0.0,0.0010952268019734923,0.0,0,1.0
2387689.777777778,19523.29629629664,-1.2590806003943444,2368166.4814814813,19523.296296296176,-1.2804111371748612,19523.296296296292,-1.2743024860105543,4.656612873077393e-10,0.021330536780516773,0.0,1,1.0
2407213.074074074,19523.296296296176,-1.268257128070081,2387689.777777778,19523.29629629664,-1.2590806003943444,19523.296296296292,-1.2723138074040303,-4.656612873077393e-10,-0.009176527675736512,0.0,1,1.0
2426736.3703703703,19523.296296296176,-1.2683090273303173,2407213.074074074,19523.296296296176,-1.268257128070081,19523.296296296292,-1.269014473242401,0.0,-5.189926023629887e-05,0.0,1,0.0
2446259.6666666665,19523.296296296176,-1.2855810102718461,2426736.3703703703,19523.296296296176,-1.2683090273303173,19523.296296296292,-1.2703069415166472,0.0,-0.017271982941528874,0.0,0,0.0
2465782.962962963,19523.29629629664,-1.296080628388669,2446259.6666666665,19523.296296296176,-1.2855810102718461,19523.296296296292,-1.2795569485152283,4.656612873077393e-10,-0.010499618116822873,0.0,0,0.0
2485306.25925926,19523.296296296176,-1.2795216659558888,2465782.962962963,19523.29629629664,-1.296080628388669,19523.296296296292,-1.2823730829866804,-4.656612873077393e-10,0.01655896243278021,0.0,0,0.0
2504829.5555555555,19523.296296296176,-1.2826084287354884,2485306.25925926,19523.296296296176,-1.2795216659558888,19523.296296296292,-1.285947933337973,0.0,-0.0030867627795996277,0.0,0,0.0
2524352.851851852,19523.296296296176,-1.2832972868506187,2504829.5555555555,19523.296296296176,-1.2826084287354884,19523.296296296292,-1.2853770024826663,0.0,-0.0006888581151303086,0.0,0,0.0
2543876.1481481483,19523.29629629664,-1.287530762195677,2524352.851851852,19523.296296296176,-1.2832972868506187,19523.296296296292,-1.2832395359344182,4.656612873077393e-10,-0.004233475345058357,0.0,0,0.0
2563399.4444444445,19523.296296296176,-1.2868772249544589,2543876.1481481483,19523.29629629664,-1.287530762195677,19523.296296296292,-1.2850784256840608,-4.656612873077393e-10,0.0006535372412181939,0.0,0,0.0
2582922.7407407407,19523.296296296176,-1.3141738992105776,2563399.4444444445,19523.296296296176,-1.2868772249544589,19523.296296296292,-1.292969793302833,0.0,-0.027296674256118703,0.0,0,0.0
2602446.037037037,19523.296296296176,-1.3025776697938194,2582922.7407407407,19523.296296296176,-1.3141738992105776,19523.296296296292,-1.2977898890386332,0.0,0.011596229416758197,0.0,0,0.0
2621969.333333333,19523.29629629664,-1.2962219273890923,2602446.037037037,19523.296296296176,-1.3025776697938194,19523.296296296292,-1.299962680336987,4.656612873077393e-10,0.006355742404727138,0.0,0,1.0
2641492.6296296297,19523.296296296176,-1.228131447875216,2621969.333333333,19523.29629629664,-1.2962219273890923,19523.296296296292,-1.2852762360671763,-4.656612873077393e-10,0.06809047951387615,0.0,1,1.0
2661015.925925926,19523.296296296176,-1.195475379218052,2641492.6296296297,19523.296296296176,-1.228131447875216,19523.296296296292,-1.255601606069045,0.0,0.032656068657164194,0.0,1,1.0
2680539.222222222,19523.296296296176,-1.1485146650647515,2661015.925925926,19523.296296296176,-1.195475379218052,19523.296296296292,-1.217085854886778,0.0,0.04696071415330039,0.0,1,1.0
2700062.5185185187,19523.29629629664,-1.2428584567574055,2680539.222222222,19523.296296296176,-1.1485146650647515,19523.296296296292,-1.2037449872288564,4.656612873077393e-10,-0.09434379169265394,0.0,1,1.0
2719585.814814815,19523.296296296176,-1.2256593523945674,2700062.5185185187,19523.29629629664,-1.2428584567574055,19523.296296296292,-1.203126963358694,-4.656612873077393e-10,0.017199104362838114,0.0,1,1.0
2739109.111111111,19523.296296296176,-1.220395583219809,2719585.814814815,19523.296296296176,-1.2256593523945674,19523.296296296292,-1.2093570143591332,0.0,0.005263769174758348,0.0,1,1.0
2758632.407407408,19523.29629629664,-1.2697037059450709,2739109.111111111,19523.296296296176,-1.220395583219809,19523.29629629641,-1.2396542745792132,4.656612873077393e-10,-0.04930812272526186,0.0,1,0.0
2778155.703703704,19523.296296296176,-1.2906303402711536,2758632.407407408,19523.29629629664,-1.2697037059450709,19523.296296296292,-1.2515972454576503,-4.656612873077393e-10,-0.02092663432608277,0.0,0,0.0
2797679.0,19523.296296296176,-1.2873324895508438,2778155.703703704,19523.296296296176,-1.2906303402711536,19523.296296296292,-1.2670155297467194,0.0,0.0032978507203098584,0.0,0,0.0
2814260.5,16581.5,-1.2916530856591362,2797679.0,19523.296296296176,-1.2873324895508438,18787.847222222248,-1.284829905356551,-2941.7962962961756,-0.004320596108292385,0.0,0,1.0
2830842.0,16581.5,-1.2686991940329313,2814260.5,16581.5,-1.2916530856591362,18052.398148148088,-1.2845787773785162,0.0,0.02295389162620487,0.0,1,1.0
2847423.5,16581.5,-1.24294460109781,2830842.0,16581.5,-1.2686991940329313,17316.949074074044,-1.2726573425851804,0.0,0.02575459293512128,0.0,1,1.0
2864005.0,16581.5,-1.216853426941223,2847423.5,16581.5,-1.24294460109781,16581.5,-1.255037576932775,0.0,0.026091174156587016,0.0,1,1.0
2880586.5,16581.5,-1.2489228585776098,2864005.0,16581.5,-1.216853426941223,16581.5,-1.2443550201623936,0.0,-0.03206943163638676,0.0,1,1.0
2897168.0,16581.5,-1.276539562025884,2880586.5,16581.5,-1.2489228585776098,16581.5,-1.2463151121606315,0.0,-0.02761670344827416,0.0,1,0.0
2906441.8285714285,9273.828571428545,-1.2833826693680461,2897168.0,16581.5,-1.276539562025884,14754.582142857136,-1.2564246292281906,-7307.671428571455,-0.006843107342162202,0.0,0,0.0
2915715.657142857,9273.828571428545,-1.2924894882107925,2906441.8285714285,9273.828571428545,-1.2833826693680461,12927.664285714272,-1.275333644545583,0.0,-0.009106818842746334,0.0,0,0.0
2924989.4857142856,9273.828571428545,-1.2793650107371703,2915715.657142857,9273.828571428545,-1.2924894882107925,11100.746428571409,-1.2829441825854733,0.0,0.01312447747362211,0.0,0,0.0
2934263.314285714,9273.828571428545,-1.2995986579407557,2924989.4857142856,9273.828571428545,-1.2793650107371703,9273.828571428545,-1.2887089565641912,0.0,-0.020233647203585337,0.0,0,0.0
2943537.1428571427,9273.828571428545,-1.3009685944074307,2934263.314285714,9273.828571428545,-1.2995986579407557,9273.828571428545,-1.2931054378240374,0.0,-0.001369936466675048,0.0,0,1.0
2952810.9714285717,9273.828571428545,-1.258777336773131,2943537.1428571427,9273.828571428545,-1.3009685944074307,9273.828571428545,-1.284677399964622,0.0,0.04219125763429976,0.0,1,1.0
2962084.8,9273.828571428545,-1.2579824856021167,2952810.9714285717,9273.828571428545,-1.258777336773131,9273.828571428545,-1.2793317686808585,0.0,0.0007948511710142991,0.0,1,1.0
2971358.6285714284,9273.828571428545,-1.2589398538316556,2962084.8,9273.828571428545,-1.2579824856021167,9273.828571428545,-1.2691670676535836,0.0,-0.0009573682295389574,0.0,1,1.0
2980632.4571428574,9273.82857142901,-1.2396984591099425,2971358.6285714284,9273.828571428545,-1.2589398538316556,9273.828571428661,-1.2538495338292113,4.656612873077393e-10,0.019241394721713156,0.0,1,1.0
2989906.285714286,9273.828571428545,-1.2320855687147387,2980632.4571428574,9273.82857142901,-1.2396984591099425,9273.828571428661,-1.2471765918146134,-4.656612873077393e-10,0.007612890395203742,0.0,1,1.0
2999180.1142857145,9273.828571428545,-1.2606077036866776,2989906.285714286,9273.828571428545,-1.2320855687147387,9273.828571428661,-1.2478328963357537,0.0,-0.028522134971938895,0.0,1,1.0
3008453.942857143,9273.828571428545,-1.26670181525618,2999180.1142857145,9273.828571428545,-1.2606077036866776,9273.828571428661,-1.2497733866918845,0.0,-0.006094111569502347,0.0,1,0.0
3017727.7714285715,9273.828571428545,-1.2869411004491211,3008453.942857143,9273.828571428545,-1.26670181525618,9273.828571428545,-1.2615840470266795,0.0,-0.02023928519294116,0.0,0,0.0
3027001.6,9273.828571428545,-1.2936045868363446,3017727.7714285715,9273.828571428545,-1.2869411004491211,9273.828571428545,-1.2769638015570808,0.0,-0.006663486387223472,0.0,0,0.0
3036275.4285714286,9273.828571428545,-1.2931993443185072,3027001.6,9273.828571428545,-1.2936045868363446,9273.828571428545,-1.2851117117150384,0.0,0.00040524251783735643,0.0,0,0.0
3045549.257142857,9273.828571428545,-1.3056172917239788,3036275.4285714286,9273.828571428545,-1.2931993443185072,9273.828571428545,-1.294840580831988,0.0,-0.01241794740547153,0.0,0,1.0
3054823.0857142857,9273.828571428545,-1.2756068313372202,3045549.257142857,9273.828571428545,-1.3056172917239788,9273.828571428545,-1.2920070135540127,0.0,0.030010460386758586,0.0,1,0.0
3064096.9142857143,9273.828571428545,-1.3059722674144347,3054823.0857142857,9273.828571428545,-1.2756068313372202,9273.828571428545,-1.2950989336985352,0.0,-0.030365436077214536,0.0,0,0.0
3073370.742857143,9273.828571428545,-1.3019436120265964,3064096.9142857143,9273.828571428545,-1.3059722674144347,9273.828571428545,-1.2972850006255574,0.0,0.004028655387838365,0.0,0,0.0
3082644.571428572,9273.828571428545,-1.310964645765627,3073370.742857143,9273.828571428545,-1.3019436120265964,9273.828571428545,-1.2986218391359696,0.0,-0.009021033739030626,0.0,0,0.0
3091918.4,9273.828571428545,-1.3077189567069432,3082644.571428572,9273.828571428545,-1.310964645765627,9273.828571428545,-1.3066498704784002,0.0,0.0032456890586838316,0.0,0,0.0
3101192.2285714285,9273.828571428545,-1.3203807242735948,3091918.4,9273.828571428545,-1.3077189567069432,9273.828571428545,-1.3102519846931904,0.0,-0.012661767566651605,0.0,0,0.0
3110466.057142857,9273.828571428545,-1.3172633605509403,3101192.2285714285,9273.828571428545,-1.3203807242735948,9273.828571428545,-1.3140819218242763,0.0,0.003117363722654476,0.0,0,0.0
3119739.885714285,9273.828571428545,-1.3007042916959404,3110466.057142857,9273.828571428545,-1.3172633605509403,9273.828571428545,-1.3115168333068548,0.0,0.016559068854999914,0.0,0,0.0
3129013.714285714,9273.828571428545,-1.3348752097455487,3119739.885714285,9273.828571428545,-1.3007042916959404,9273.828571428545,-1.318305896566506,0.0,-0.03417091804960837,0.0,0,0.0
3138287.542857143,9273.82857142901,-1.319592300905352,3129013.714285714,9273.828571428545,-1.3348752097455487,9273.828571428661,-1.3181087907244453,4.656612873077393e-10,0.015282908840196674,0.0,0,0.0
3147561.371428572,9273.828571428545,-1.3078989561336487,3138287.542857143,9273.82857142901,-1.319592300905352,9273.828571428661,-1.3157676896201225,-4.656612873077393e-10,0.011693344771703362,0.0,0,0.0
3156835.2,9273.828571428545,-1.3106207121037974,3147561.371428572,9273.828571428545,-1.3078989561336487,9273.828571428661,-1.3182467947220866,0.0,-0.002721755970148676,0.0,0,0.0
3166109.0285714287,9273.828571428545,-1.3038886742563236,3156835.2,9273.828571428545,-1.3106207121037974,9273.828571428661,-1.3105001608497804,0.0,0.006732037847473782,0.0,0,0.0
3175382.8571428573,9273.828571428545,-1.3002628897473434,3166109.0285714287,9273.828571428545,-1.3038886742563236,9273.828571428545,-1.3056678080602784,0.0,0.003625784508980212,0.0,0,0.0
3184656.685714286,9273.828571428545,-1.297496648732773,3175382.8571428573,9273.828571428545,-1.3002628897473434,9273.828571428545,-1.3030672312100595,0.0,0.0027662410145703475,0.0,0,0.0
3193930.5142857144,9273.828571428545,-1.3246837728291043,3184656.685714286,9273.828571428545,-1.297496648732773,9273.828571428545,-1.3065829963913862,0.0,-0.027187124096331283,0.0,0,0.0
3203204.342857143,9273.828571428545,-1.3276326778714007,3193930.5142857144,9273.828571428545,-1.3246837728291043,9273.828571428545,-1.3125189972951554,0.0,-0.0029489050422963903,0.0,0,0.0
3212478.1714285715,9273.828571428545,-1.2970889256241365,3203204.342857143,9273.828571428545,-1.3276326778714007,9273.828571428545,-1.3117255062643536,0.0,0.030543752247264244,0.0,0,2.0
3221752.0,9273.828571428545,-1.0646480453000398,3212478.1714285715,9273.828571428545,-1.2970889256241365,9273.828571428545,-1.2535133554061704,0.0,0.2324408803240967,0.0,2,2.0
3867550.0,645798.0,0.27172154714487,3221752.0,9273.828571428545,-1.0646480453000398,168404.8714285714,-0.8544120254126768,636524.1714285715,1.3363695924449097,0.0,2,2.0
3940230.0,72680.0,-0.029640052999562357,3867550.0,645798.0,0.27172154714487,184256.41428571427,-0.5299138691947171,-573118.0,-0.30136160014443236,0.0,2,2.0
4012910.0,72680.0,-0.3691322731889445,3940230.0,72680.0,-0.029640052999562357,200107.95714285714,-0.29792470608591914,0.0,-0.33949222018938213,0.0,2,2.0
4085590.0,72680.0,-0.48574431968352405,4012910.0,72680.0,-0.3691322731889445,215959.5,-0.15319877468179022,0.0,-0.11661204649457957,0.0,2,2.0
4199902.857142857,114312.85714285728,-0.5436124979995206,4085590.0,72680.0,-0.48574431968352405,83088.21428571432,-0.35703228596788783,41632.857142857276,-0.057868178315996555,0.0,2,2.0
4314215.714285715,114312.85714285728,-0.6118626405214961,4199902.857142857,114312.85714285728,-0.5436124979995206,93496.42857142864,-0.5025879328483713,0.0,-0.06825014252197548,0.0,2,2.0
4428528.571428572,114312.85714285728,-0.7778596658608925,4314215.714285715,114312.85714285728,-0.6118626405214961,103904.64285714296,-0.6047697810163584,0.0,-0.16599702533939642,0.0,2,2.0
4542841.428571428,114312.85714285634,-0.7667813685554649,4428528.571428572,114312.85714285728,-0.7778596658608925,114312.85714285704,-0.6750290432343435,-9.313225746154785e-10,0.011078297305427642,0.0,2,2.0
4657154.285714285,114312.85714285728,-0.8848574337226087,4542841.428571428,114312.85714285634,-0.7667813685554649,114312.85714285704,-0.7603402771651155,9.313225746154785e-10,-0.11807606516714386,0.0,2,2.0
4771467.142857143,114312.85714285728,-0.9034027352705923,4657154.285714285,114312.85714285728,-0.8848574337226087,114312.85714285704,-0.8332253008523897,0.0,-0.018545301547983617,0.0,2,2.0
4885780.0,114312.85714285728,-0.9011880551973139,4771467.142857143,114312.85714285728,-0.9034027352705923,114312.85714285704,-0.864057398186495,0.0,0.0022146800732784078,0.0,2,2.0
4885780.0,0.0,-0.8976789790566105,4885780.0,114312.85714285728,-0.9011880551973139,85734.64285714296,-0.8967818008117814,-114312.85714285728,0.0035090761407033932,0.0,2,2.0
5012944.0,127164.0,-0.9543294458180965,4885780.0,0.0,-0.8976789790566105,88947.42857142864,-0.9141498038356533,127164.0,-0.056650466761485996,0.0,2,2.0
5025068.243902439,12124.243902439252,-0.9360086865363215,5012944.0,127164.0,-0.9543294458180965,63400.27526132413,-0.9223012916520856,-115039.75609756075,0.018320759281775012,0.0,2,2.0
5037192.487804879,12124.243902439252,-0.9189085856836754,5025068.243902439,12124.243902439252,-0.9360086865363215,37853.121951219626,-0.926731424273676,0.0,0.017100100852646127,0.0,2,2.0
5049316.731707317,12124.24390243832,-0.9379186941549202,5037192.487804879,12124.243902439252,-0.9189085856836754,40884.182926829206,-0.9367913530482535,-9.313225746154785e-10,-0.019010108471244846,0.0,2,2.0
5061440.975609756,12124.243902439252,-0.9482273771942957,5049316.731707317,12124.24390243832,-0.9379186941549202,12124.243902439019,-0.9352658358923032,9.313225746154785e-10,-0.010308683039375488,0.0,2,2.0
5073565.219512195,12124.243902439252,-0.9810492624182039,5061440.975609756,12124.243902439252,-0.9482273771942957,12124.243902439019,-0.9465259798627739,0.0,-0.032821885223908165,0.0,2,2.0
5085689.463414635,12124.243902439252,-0.9667930700775089,5073565.219512195,12124.243902439252,-0.9810492624182039,12124.243902439019,-0.9584971009612322,0.0,0.014256192340694973,0.0,2,2.0
5097813.707317073,12124.24390243832,-0.9989865509358746,5085689.463414635,12124.243902439252,-0.9667930700775089,12124.243902439019,-0.9737640651564708,-9.313225746154785e-10,-0.03219348085836571,0.0,2,2.0
5109937.951219512,12124.243902439252,-1.0034805295054916,5097813.707317073,12124.24390243832,-0.9989865509358746,12124.243902439019,-0.9875773532342698,9.313225746154785e-10,-0.004493978569616974,0.0,2,2.0
5122062.195121951,12124.243902439252,-1.0089426999166173,5109937.951219512,12124.243902439252,-1.0034805295054916,12124.243902439019,-0.9945507126088731,0.0,-0.005462170411125733,0.0,2,2.0
5134186.439024391,12124.243902439252,-0.9914892187000984,5122062.195121951,12124.243902439252,-1.0089426999166173,12124.243902439019,-1.0007247497645204,0.0,0.017453481216518907,0.0,2,2.0
5146310.682926829,12124.24390243832,-0.9888510673883437,5134186.439024391,12124.243902439252,-0.9914892187000984,12124.243902439019,-0.9981908788776378,-9.313225746154785e-10,0.0026381513117547106,0.0,2,2.0
5158434.926829268,12124.243902439252,-1.0159641981174428,5146310.682926829,12124.24390243832,-0.9888510673883437,12124.243902439019,-1.0013117960306257,9.313225746154785e-10,-0.027113130729099044,0.0,2,2.0
